station_id,sensor_id,latitude,longitude,measurement_value,measurement_datetime_utc,measurement_datetime_tokyo,NO2_lag_1,NO2_target_T+1,past_temp_1,past_wind_1,past_wind_dir_1,past_humidity_1,past_pressure_1,future_temp_1,future_wind_1,future_wind_dir_1,future_humidity_1,future_pressure_1,NO2_lag_2,NO2_target_T+2,past_temp_2,past_wind_2,past_wind_dir_2,past_humidity_2,past_pressure_2,future_temp_2,future_wind_2,future_wind_dir_2,future_humidity_2,future_pressure_2,NO2_lag_3,NO2_target_T+3,past_temp_3,past_wind_3,past_wind_dir_3,past_humidity_3,past_pressure_3,future_temp_3,future_wind_3,future_wind_dir_3,future_humidity_3,future_pressure_3,NO2_lag_4,NO2_target_T+4,past_temp_4,past_wind_4,past_wind_dir_4,past_humidity_4,past_pressure_4,future_temp_4,future_wind_4,future_wind_dir_4,future_humidity_4,future_pressure_4
1215543,6518967,35.633333,139.741667,0.023,2024-12-21 04:00:00,2024-12-21 13:00:00,0.034,0.026,7.16,2.06,260,54,1013,16.74,10.8,210,34,1007,0.048,0.029,10.23,2.06,190,46,1013,15.65,11.32,220,42,1006,0.052,0.02,12.38,8.05,210,40,1011,14.37,12.86,220,52,1006,0.054,0.018,14.51,7.72,200,42,1010,12.76,12.35,220,61,1006
1215544,6519804,35.642222,139.735833,0.006,2024-12-21 04:00:00,2024-12-21 13:00:00,0.028,0.005,7.16,2.06,260,54,1013,16.74,10.8,210,34,1007,0.031,0.005,10.23,2.06,190,46,1013,15.65,11.32,220,42,1006,0.03,0.005,12.38,8.05,210,40,1011,14.37,12.86,220,52,1006,0.016,0.006,14.51,7.72,200,42,1010,12.76,12.35,220,61,1006
1215604,6515512,35.620278,139.681667,0.005,2024-12-21 04:00:00,2024-12-21 13:00:00,0.027,0.005,7.16,2.06,260,54,1013,16.74,10.8,210,34,1007,0.032,0.004,10.23,2.06,190,46,1013,15.65,11.32,220,42,1006,0.028,0.005,12.38,8.05,210,40,1011,14.37,12.86,220,52,1006,0.009,0.005,14.51,7.72,200,42,1010,12.76,12.35,220,61,1006
1215605,6587166,35.616667,139.686111,0.005,2024-12-21 04:00:00,2024-12-21 13:00:00,0.026,0.005,7.16,2.06,260,54,1013,16.74,10.8,210,34,1007,0.024,0.005,10.23,2.06,190,46,1013,15.65,11.32,220,42,1006,0.023,0.005,12.38,8.05,210,40,1011,14.37,12.86,220,52,1006,0.009,0.005,14.51,7.72,200,42,1010,12.76,12.35,220,61,1006
1215606,6518338,35.65,139.691667,0.007,2024-12-21 04:00:00,2024-12-21 13:00:00,0.036,0.006,6.94,2.06,260,55,1013,16.52,10.8,210,35,1007,0.038,0.005,10,2.06,190,45,1012,15.72,11.32,220,41,1005,0.032,0.006,11.98,2.57,200,40,1011,14.22,12.86,220,51,1005,0.015,0.007,14.02,7.72,200,42,1010,12.6,12.35,220,60,1006
1215737,6519084,35.761111,139.666667,0.006,2024-12-21 04:00:00,2024-12-21 13:00:00,0.027,0.006,6.78,0.51,0,54,1013,16.48,3.92,179,35,1007,0.03,0.006,10.54,0.45,22,43,1012,16,1.34,217,37,1005,0.029,0.006,11.78,0.75,199,40,1011,13.98,1.34,224,49,1005,0.016,0.006,13.68,2.42,200,43,1010,12.57,1.34,189,58,1005
1215738,6587252,35.733333,139.602778,0.005,2024-12-21 04:00:00,2024-12-21 13:00:00,0.024,0.005,6.78,0.51,0,54,1013,16.48,3.92,179,35,1007,0.024,0.005,10.54,0.45,22,43,1012,16,1.34,217,37,1005,0.023,0.005,11.78,0.75,199,40,1011,13.98,1.34,224,49,1005,0.008,0.005,13.68,2.42,200,43,1010,12.57,1.34,189,58,1005
1215739,6516899,35.743333,139.653611,0.005,2024-12-21 04:00:00,2024-12-21 13:00:00,0.027,0.006,6.78,0.51,0,54,1013,16.48,3.92,179,35,1007,0.029,0.005,10.54,0.45,22,43,1012,16,1.34,217,37,1005,0.028,0.005,11.78,0.75,199,40,1011,13.98,1.34,224,49,1005,0.013,0.005,13.68,2.42,200,43,1010,12.57,1.34,189,58,1005
1215784,6516949,35.730556,139.791667,0.012,2024-12-21 04:00:00,2024-12-21 13:00:00,0.025,0.008,7.32,0.45,44,48,1013,16.74,2.8,168,34,1007,0.026,0.006,9.9,1.62,305,43,1012,16.19,1.34,217,36,1005,0.033,0.006,11.83,0.82,251,42,1011,14.48,1.34,249,58,1005,0.033,0.005,13.5,1.77,201,42,1010,12.97,1.34,212,65,1005
1215848,6587251,35.738611,139.729444,0.01,2024-12-21 04:00:00,2024-12-21 13:00:00,0.034,0.01,6.94,2.06,260,55,1013,16.52,10.8,210,35,1007,0.035,0.008,10,2.06,190,45,1012,15.72,11.32,220,41,1005,0.036,0.007,11.98,2.57,200,40,1011,14.22,12.86,220,51,1005,0.023,0.009,14.02,7.72,200,42,1010,12.6,12.35,220,60,1006
1215878,6520231,35.772222,139.805556,0.026,2024-12-21 04:00:00,2024-12-21 13:00:00,0.024,0.022,7.32,0.45,44,48,1013,16.74,2.8,168,34,1007,0.033,0.015,9.9,1.62,305,43,1012,16.19,1.34,217,36,1005,0.039,0.013,11.83,0.82,251,42,1011,14.48,1.34,249,58,1005,0.048,0.009,13.5,1.77,201,42,1010,12.97,1.34,212,65,1005
1215880,6517103,35.777778,139.780556,0.01,2024-12-21 04:00:00,2024-12-21 13:00:00,0.025,0.006,7.32,0.45,44,48,1013,16.74,2.8,168,34,1007,0.028,0.005,9.9,1.62,305,43,1012,16.19,1.34,217,36,1005,0.029,0.006,11.83,0.82,251,42,1011,14.48,1.34,249,58,1005,0.032,0.006,13.5,1.77,201,42,1010,12.97,1.34,212,65,1005
1298213,6587300,35.681389,139.718611,0.009,2024-12-21 04:00:00,2024-12-21 13:00:00,0.028,0.01,6.94,2.06,260,55,1013,16.52,10.8,210,35,1007,0.034,0.008,10,2.06,190,45,1012,15.72,11.32,220,41,1005,0.032,0.008,11.98,2.57,200,40,1011,14.22,12.86,220,51,1005,0.025,0.008,14.02,7.72,200,42,1010,12.6,12.35,220,60,1006
1214508,6518570,35.651389,139.593611,0.016,2024-07-04 06:00:00,2024-07-04 15:00:00,0.011,0.017,34.12,1.72,147,56,1006,33.38,1.79,106,65,1004,0.009,0.014,35.1,1.54,0,53,1005,33.34,6.5,151,65,1004,0.012,0.009,35.59,2.57,0,53,1004,32.7,5.8,145,64,1005,0.011,0.013,34.44,1.54,90,56,1004,31.6,4.78,136,69,1005
1214509,6587263,35.661111,139.616667,0.018,2024-07-04 06:00:00,2024-07-04 15:00:00,0.026,0.027,34.12,1.72,147,56,1006,33.38,1.79,106,65,1004,0.018,0.024,35.1,1.54,0,53,1005,33.34,6.5,151,65,1004,0.02,0.018,35.59,2.57,0,53,1004,32.7,5.8,145,64,1005,,0.022,34.44,1.54,90,56,1004,31.6,4.78,136,69,1005
1214510,6516563,35.675,139.786111,0.021,2024-07-04 06:00:00,2024-07-04 15:00:00,0.02,0.022,34.26,0.89,355,54,1006,33.5,6.17,180,59,1004,0.022,0.023,34.86,1.54,0,56,1005,33.34,6.17,170,62,1004,0.029,0.016,35.25,2.57,0,57,1004,32.68,1.34,97,59,1005,0.02,0.02,34.44,1.34,238,56,1004,31.75,0.89,163,60,1005
1214511,6516111,35.652778,139.783333,0.017,2024-07-04 06:00:00,2024-07-04 15:00:00,0.018,0.019,34.51,1.47,165,54,1006,33.4,6.17,180,59,1004,0.014,0.028,35.05,1.54,0,56,1005,33,6.17,170,63,1004,0.012,0.012,35.3,2.57,0,58,1005,32.86,5.73,139,59,1005,0.014,0.016,34.5,4.94,163,56,1004,31.88,4.38,128,61,1005
1214514,6518645,35.700278,139.682778,0.009,2024-07-04 06:00:00,2024-07-04 15:00:00,0.008,0.012,34.26,0.89,355,54,1006,33.5,6.17,180,59,1004,0.006,0.014,34.86,1.54,0,56,1005,33.34,6.17,170,62,1004,0.009,0.014,35.25,2.57,0,57,1004,32.68,1.34,97,59,1005,0.007,0.012,34.44,1.34,238,56,1004,31.75,0.89,163,60,1005
1214515,6515352,35.716667,139.647222,0.01,2024-07-04 06:00:00,2024-07-04 15:00:00,,0.013,34.52,0.45,158,54,1006,33.77,6.84,159,54,1004,0.007,0.015,35.16,1.54,0,55,1005,33.71,7.2,152,59,1004,0.007,0.012,35.45,2.57,0,56,1004,32.78,6.66,147,57,1005,0.008,0.015,34.46,0.45,51,54,1004,31.79,0.45,276,58,1005
1214712,6587151,35.763889,139.738889,0.031,2024-07-04 06:00:00,2024-07-04 15:00:00,0.01,0.023,34.42,0.45,158,54,1005,33.98,6.93,162,60,1004,0.016,0.023,34.93,2.73,162,56,1005,33.97,7.25,156,61,1004,0.018,0.016,35.33,3.74,166,54,1004,32.92,6.85,149,62,1005,0.034,0.018,34.8,0.45,51,59,1004,31.95,0.45,276,61,1005
1214720,6516136,35.669444,139.756389,0.012,2024-07-04 06:00:00,2024-07-04 15:00:00,0.016,0.014,34.26,0.89,355,54,1006,33.5,6.17,180,59,1004,0.018,0.023,34.86,1.54,0,56,1005,33.34,6.17,170,62,1004,0.01,0.016,35.25,2.57,0,57,1004,32.68,1.34,97,59,1005,0.01,0.012,34.44,1.34,238,56,1004,31.75,0.89,163,60,1005
1214721,6515676,35.672222,139.761111,0.022,2024-07-04 06:00:00,2024-07-04 15:00:00,0.021,0.027,34.26,0.89,355,54,1006,33.5,6.17,180,59,1004,0.022,0.03,34.86,1.54,0,56,1005,33.34,6.17,170,62,1004,0.021,0.022,35.25,2.57,0,57,1004,32.68,1.34,97,59,1005,0.022,0.018,34.44,1.34,238,56,1004,31.75,0.89,163,60,1005
1214722,6515455,35.688889,139.772222,0.015,2024-07-04 06:00:00,2024-07-04 15:00:00,0.012,0.017,34.26,0.89,355,54,1006,33.5,6.17,180,59,1004,0.018,0.023,34.86,1.54,0,56,1005,33.34,6.17,170,62,1004,0.017,0.015,35.25,2.57,0,57,1004,32.68,1.34,97,59,1005,0.018,0.02,34.44,1.34,238,56,1004,31.75,0.89,163,60,1005
1214767,6520102,35.725,139.797222,0.015,2024-07-04 06:00:00,2024-07-04 15:00:00,0.013,0.014,34.5,3.09,90,52,1006,33.73,6.17,180,62,1004,0.014,0.018,35.08,0.89,131,52,1005,33.4,6.17,170,64,1004,0.015,0.016,35.29,0.89,153,52,1005,32.46,6.69,130,64,1005,0.014,0.014,34.39,1.34,129,52,1004,31.97,0.89,99,63,1005
1214831,6519787,35.613889,139.744444,0.025,2024-07-04 06:00:00,2024-07-04 15:00:00,0.031,0.034,34.51,1.47,165,54,1006,33.4,6.17,180,59,1004,0.023,0.033,35.05,1.54,0,56,1005,33,6.17,170,63,1004,0.02,0.026,35.3,2.57,0,58,1005,32.86,5.73,139,59,1005,0.021,0.026,34.5,4.94,163,56,1004,31.88,4.38,128,61,1005
1214832,6519019,35.616667,139.722222,,2024-07-04 06:00:00,2024-07-04 15:00:00,0.035,0.022,34.51,1.47,165,54,1006,33.4,6.17,180,59,1004,0.024,0.022,35.05,1.54,0,56,1005,33,6.17,170,63,1004,0.019,0.019,35.3,2.57,0,58,1005,32.86,5.73,139,59,1005,,0.015,34.5,4.94,163,56,1004,31.88,4.38,128,61,1005
1214833,6518521,35.608333,139.725,0.055,2024-07-04 06:00:00,2024-07-04 15:00:00,0.065,0.045,34.51,1.47,165,54,1006,33.4,6.17,180,59,1004,0.047,0.023,35.05,1.54,0,56,1005,33,6.17,170,63,1004,0.061,0.018,35.3,2.57,0,58,1005,32.86,5.73,139,59,1005,0.08,0.018,34.5,4.94,163,56,1004,31.88,4.38,128,61,1005
1214884,6517597,35.716667,139.816667,0.012,2024-07-04 06:00:00,2024-07-04 15:00:00,0.012,0.012,34.5,3.09,90,52,1006,33.73,6.17,180,62,1004,0.011,0.016,35.08,0.89,131,52,1005,33.4,6.17,170,64,1004,0.011,0.013,35.29,0.89,153,52,1005,32.46,6.69,130,64,1005,0.011,0.01,34.39,1.34,129,52,1004,31.97,0.89,99,63,1005
1214929,6587241,35.591667,139.713889,0.039,2024-07-04 06:00:00,2024-07-04 15:00:00,0.051,0.05,34.51,1.47,165,54,1006,33.4,6.17,180,59,1004,0.048,0.051,35.05,1.54,0,56,1005,33,6.17,170,63,1004,0.039,0.04,35.3,2.57,0,58,1005,32.86,5.73,139,59,1005,0.033,0.033,34.5,4.94,163,56,1004,31.88,4.38,128,61,1005
1214930,6519173,35.573056,139.686389,0.016,2024-07-04 06:00:00,2024-07-04 15:00:00,0.025,0.017,34.51,1.47,165,54,1006,33.4,6.17,180,59,1004,0.014,0.014,35.05,1.54,0,56,1005,33,6.17,170,63,1004,0.015,0.016,35.3,2.57,0,58,1005,32.86,5.73,139,59,1005,0.017,0.02,34.5,4.94,163,56,1004,31.88,4.38,128,61,1005
1214931,6519744,35.597222,139.697222,0.018,2024-07-04 06:00:00,2024-07-04 15:00:00,0.028,0.024,34.51,1.47,165,54,1006,33.4,6.17,180,59,1004,0.021,0.017,35.05,1.54,0,56,1005,33,6.17,170,63,1004,0.015,0.018,35.3,2.57,0,58,1005,32.86,5.73,139,59,1005,0.017,0.021,34.5,4.94,163,56,1004,31.88,4.38,128,61,1005
1215290,6587168,35.719444,139.734722,,2024-07-04 06:00:00,2024-07-04 15:00:00,0.026,0.016,34.26,0.89,355,54,1006,33.5,6.17,180,59,1004,0.02,0.016,34.86,1.54,0,56,1005,33.34,6.17,170,62,1004,0.019,0.012,35.25,2.57,0,57,1004,32.68,1.34,97,59,1005,,0.011,34.44,1.34,238,56,1004,31.75,0.89,163,60,1005
1215291,6520815,35.730556,139.758333,0.033,2024-07-04 06:00:00,2024-07-04 15:00:00,,0.039,34.26,0.89,355,54,1006,33.5,6.17,180,59,1004,,0.036,34.86,1.54,0,56,1005,33.34,6.17,170,62,1004,0.053,0.028,35.25,2.57,0,57,1004,32.68,1.34,97,59,1005,0.028,0.024,34.44,1.34,238,56,1004,31.75,0.89,163,60,1005
1215294,6518335,35.713889,139.705556,0.013,2024-07-04 06:00:00,2024-07-04 15:00:00,0.022,0.015,34.26,0.89,355,54,1006,33.5,6.17,180,59,1004,,0.022,34.86,1.54,0,56,1005,33.34,6.17,170,62,1004,,0.017,35.25,2.57,0,57,1004,32.68,1.34,97,59,1005,0.014,0.011,34.44,1.34,238,56,1004,31.75,0.89,163,60,1005
1215295,6520345,35.677777999999996,139.716667,0.014,2024-07-04 06:00:00,2024-07-04 15:00:00,0.014,0.015,34.26,0.89,355,54,1006,33.5,6.17,180,59,1004,0.015,0.024,34.86,1.54,0,56,1005,33.34,6.17,170,62,1004,0.013,0.019,35.25,2.57,0,57,1004,32.68,1.34,97,59,1005,0.012,0.014,34.44,1.34,238,56,1004,31.75,0.89,163,60,1005
1215373,6518084,35.686111,139.605556,0.013,2024-07-04 06:00:00,2024-07-04 15:00:00,0.011,0.015,33.87,1.4,140,55,1006,33.34,6.58,155,65,1004,0.009,0.015,35.05,1.54,0,53,1005,33.23,6.82,152,65,1004,0.011,0.011,35.76,2.57,0,52,1004,32.4,6.14,147,65,1005,0.012,0.018,34.37,1.54,90,55,1004,31.3,5.27,138,64,1005
1215412,6587276,35.758333,139.708333,0.039,2024-07-04 06:00:00,2024-07-04 15:00:00,0.062,0.043,34.42,0.45,158,54,1005,33.98,6.93,162,60,1004,0.061,0.042,34.93,2.73,162,56,1005,33.97,7.25,156,61,1004,0.053,0.033,35.33,3.74,166,54,1004,32.92,6.85,149,62,1005,0.039,0.026,34.8,0.45,51,59,1004,31.95,0.45,276,61,1005
1215413,6587196,35.753611,139.7075,0.021,2024-07-04 06:00:00,2024-07-04 15:00:00,0.021,0.019,34.52,0.45,158,54,1006,33.77,6.84,159,54,1004,0.02,0.019,35.16,1.54,0,55,1005,33.71,7.2,152,59,1004,0.022,0.016,35.45,2.57,0,56,1004,32.78,6.66,147,57,1005,0.029,0.011,34.46,0.45,51,54,1004,31.79,0.45,276,58,1005
1215489,6587322,35.694444,139.838889,0.008,2024-07-04 06:00:00,2024-07-04 15:00:00,0.013,0.011,34.5,3.09,90,52,1006,33.73,6.17,180,62,1004,0.014,0.013,35.08,0.89,131,52,1005,33.4,6.17,170,64,1004,0.01,0.01,35.29,0.89,153,52,1005,32.46,6.69,130,64,1005,0.007,0.009,34.39,1.34,129,52,1004,31.97,0.89,99,63,1005
1215490,6587181,35.686111,139.830556,0.007,2024-07-04 06:00:00,2024-07-04 15:00:00,0.007,0.008,34.5,3.09,90,52,1006,33.73,6.17,180,62,1004,0.009,0.016,35.08,0.89,131,52,1005,33.4,6.17,170,64,1004,0.011,0.01,35.29,0.89,153,52,1005,32.46,6.69,130,64,1005,0.008,0.008,34.39,1.34,129,52,1004,31.97,0.89,99,63,1005
1215491,6520578,35.647222,139.813889,0.019,2024-07-04 06:00:00,2024-07-04 15:00:00,0.019,0.02,34.5,3.09,90,52,1006,33.73,6.17,180,62,1004,0.017,0.031,35.08,0.89,131,52,1005,33.4,6.17,170,64,1004,0.017,0.02,35.29,0.89,153,52,1005,32.46,6.69,130,64,1005,0.015,0.019,34.39,1.34,129,52,1004,31.97,0.89,99,63,1005
1215540,6515603,35.661111,139.702778,0.016,2024-07-04 06:00:00,2024-07-04 15:00:00,0.021,0.017,34.26,0.89,355,54,1006,33.5,6.17,180,59,1004,0.017,0.024,34.86,1.54,0,56,1005,33.34,6.17,170,62,1004,0.012,0.019,35.25,2.57,0,57,1004,32.68,1.34,97,59,1005,0.013,0.021,34.44,1.34,238,56,1004,31.75,0.89,163,60,1005
1215541,6519859,35.669444,139.663889,0.014,2024-07-04 06:00:00,2024-07-04 15:00:00,0.033,0.016,34.26,0.89,355,54,1006,33.5,6.17,180,59,1004,0.02,0.018,34.86,1.54,0,56,1005,33.34,6.17,170,62,1004,0.013,0.015,35.25,2.57,0,57,1004,32.68,1.34,97,59,1005,0.012,0.017,34.44,1.34,238,56,1004,31.75,0.89,163,60,1005
1215542,6515515,35.630556,139.780556,0.021,2024-07-04 06:00:00,2024-07-04 15:00:00,0.029,0.031,34.51,1.47,165,54,1006,33.4,6.17,180,59,1004,0.023,0.033,35.05,1.54,0,56,1005,33,6.17,170,63,1004,0.018,0.021,35.3,2.57,0,58,1005,32.86,5.73,139,59,1005,0.014,0.019,34.5,4.94,163,56,1004,31.88,4.38,128,61,1005
1215543,6518967,35.633333,139.741667,0.052,2024-07-04 06:00:00,2024-07-04 15:00:00,0.048,0.05,34.51,1.47,165,54,1006,33.4,6.17,180,59,1004,0.045,0.062,35.05,1.54,0,56,1005,33,6.17,170,63,1004,0.033,0.034,35.3,2.57,0,58,1005,32.86,5.73,139,59,1005,0.031,0.033,34.5,4.94,163,56,1004,31.88,4.38,128,61,1005
1215544,6519804,35.642222,139.735833,0.022,2024-07-04 06:00:00,2024-07-04 15:00:00,0.027,0.029,34.51,1.47,165,54,1006,33.4,6.17,180,59,1004,0.017,0.035,35.05,1.54,0,56,1005,33,6.17,170,63,1004,0.018,0.022,35.3,2.57,0,58,1005,32.86,5.73,139,59,1005,0.015,0.024,34.5,4.94,163,56,1004,31.88,4.38,128,61,1005
1215604,6515512,35.620278,139.681667,0.023,2024-07-04 06:00:00,2024-07-04 15:00:00,,0.026,34.51,1.47,165,54,1006,33.4,6.17,180,59,1004,0.026,0.027,35.05,1.54,0,56,1005,33,6.17,170,63,1004,0.021,0.024,35.3,2.57,0,58,1005,32.86,5.73,139,59,1005,0.02,0.024,34.5,4.94,163,56,1004,31.88,4.38,128,61,1005
1215605,6587166,35.616667,139.686111,0.018,2024-07-04 06:00:00,2024-07-04 15:00:00,0.021,0.02,34.51,1.47,165,54,1006,33.4,6.17,180,59,1004,0.016,0.016,35.05,1.54,0,56,1005,33,6.17,170,63,1004,0.014,0.015,35.3,2.57,0,58,1005,32.86,5.73,139,59,1005,0.014,0.017,34.5,4.94,163,56,1004,31.88,4.38,128,61,1005
1215606,6518338,35.65,139.691667,0.019,2024-07-04 06:00:00,2024-07-04 15:00:00,0.048,0.024,34.26,0.89,355,54,1006,33.5,6.17,180,59,1004,0.032,0.026,34.86,1.54,0,56,1005,33.34,6.17,170,62,1004,0.018,0.021,35.25,2.57,0,57,1004,32.68,1.34,97,59,1005,0.017,0.019,34.44,1.34,238,56,1004,31.75,0.89,163,60,1005
1215737,6519084,35.761111,139.666667,0.016,2024-07-04 06:00:00,2024-07-04 15:00:00,0.019,0.014,34.52,0.45,158,54,1006,33.77,6.84,159,54,1004,0.013,0.019,35.16,1.54,0,55,1005,33.71,7.2,152,59,1004,0.014,0.021,35.45,2.57,0,56,1004,32.78,6.66,147,57,1005,0.018,0.011,34.46,0.45,51,54,1004,31.79,0.45,276,58,1005
1215738,6587252,35.733333,139.602778,0.012,2024-07-04 06:00:00,2024-07-04 15:00:00,0.011,0.012,34.52,0.45,158,54,1006,33.77,6.84,159,54,1004,0.006,0.014,35.16,1.54,0,55,1005,33.71,7.2,152,59,1004,0.005,0.009,35.45,2.57,0,56,1004,32.78,6.66,147,57,1005,0.01,0.016,34.46,0.45,51,54,1004,31.79,0.45,276,58,1005
1215739,6516899,35.743333,139.653611,0.01,2024-07-04 06:00:00,2024-07-04 15:00:00,0.009,0.015,34.52,0.45,158,54,1006,33.77,6.84,159,54,1004,0.006,0.017,35.16,1.54,0,55,1005,33.71,7.2,152,59,1004,0.007,0.019,35.45,2.57,0,56,1004,32.78,6.66,147,57,1005,0.011,0.014,34.46,0.45,51,54,1004,31.79,0.45,276,58,1005
1215784,6516949,35.730556,139.791667,0.006,2024-07-04 06:00:00,2024-07-04 15:00:00,0.006,0.007,34.33,3.09,90,55,1005,34.06,0.89,95,61,1004,0.005,0.012,34.93,0.45,88,55,1005,33.92,0.45,196,62,1004,0.008,0.009,35.22,0.45,243,54,1004,32.97,0.45,111,63,1005,0.007,0.009,34.88,0.89,135,60,1004,31.97,0.45,187,63,1005
1215848,6587251,35.738611,139.729444,0.011,2024-07-04 06:00:00,2024-07-04 15:00:00,0.014,0.015,34.26,0.89,355,54,1006,33.5,6.17,180,59,1004,0.015,0.014,34.86,1.54,0,56,1005,33.34,6.17,170,62,1004,0.011,0.01,35.25,2.57,0,57,1004,32.68,1.34,97,59,1005,0.011,0.011,34.44,1.34,238,56,1004,31.75,0.89,163,60,1005
1215878,6520231,35.772222,139.805556,,2024-07-04 06:00:00,2024-07-04 15:00:00,0.015,0.024,34.33,3.09,90,55,1005,34.06,0.89,95,61,1004,0.02,0.02,34.93,0.45,88,55,1005,33.92,0.45,196,62,1004,,0.021,35.22,0.45,243,54,1004,32.97,0.45,111,63,1005,,0.017,34.88,0.89,135,60,1004,31.97,0.45,187,63,1005
1215880,6517103,35.777778,139.780556,0.008,2024-07-04 06:00:00,2024-07-04 15:00:00,,0.008,34.33,3.09,90,55,1005,34.06,0.89,95,61,1004,,0.011,34.93,0.45,88,55,1005,33.92,0.45,196,62,1004,0.005,0.01,35.22,0.45,243,54,1004,32.97,0.45,111,63,1005,0.009,0.011,34.88,0.89,135,60,1004,31.97,0.45,187,63,1005
1298213,6587300,35.681389,139.718611,0.017,2024-07-04 06:00:00,2024-07-04 15:00:00,0.017,0.016,34.26,0.89,355,54,1006,33.5,6.17,180,59,1004,0.018,0.026,34.86,1.54,0,56,1005,33.34,6.17,170,62,1004,0.017,0.021,35.25,2.57,0,57,1004,32.68,1.34,97,59,1005,0.016,0.016,34.44,1.34,238,56,1004,31.75,0.89,163,60,1005
1214508,6518570,35.651389,139.593611,0.006,2024-07-19 20:00:00,2024-07-20 05:00:00,0.005,0.009,29.57,2.9,246,79,1009,29.16,2.44,242,85,1009,0.004,0.011,29.29,2.38,250,80,1008,29.55,1.98,247,84,1009,0.006,0.006,29.26,3.57,238,80,1008,31.52,1.37,240,74,1009,0.007,0.006,29.2,3.15,239,79,1008,32.96,1.54,180,62,1009
1214509,6587263,35.661111,139.616667,0.007,2024-07-19 20:00:00,2024-07-20 05:00:00,0.005,0.008,29.57,2.9,246,79,1009,29.16,2.44,242,85,1009,0.006,0.013,29.29,2.38,250,80,1008,29.55,1.98,247,84,1009,0.006,0.008,29.26,3.57,238,80,1008,31.52,1.37,240,74,1009,0.008,0.013,29.2,3.15,239,79,1008,32.96,1.54,180,62,1009
1214510,6516563,35.675,139.786111,0.007,2024-07-19 20:00:00,2024-07-20 05:00:00,0.008,0.008,29.64,5.66,200,73,1008,29.37,6.69,220,74,1009,0.007,0.009,29.36,5.14,200,74,1008,30.01,5.14,200,72,1009,0.007,0.013,29.29,6.69,210,74,1008,32.03,6.17,180,64,1009,0.006,0.015,29.12,6.69,210,76,1008,32.71,7.2,190,60,1009
1214511,6516111,35.652778,139.783333,0.006,2024-07-19 20:00:00,2024-07-20 05:00:00,0.006,0.007,29.67,5.66,200,74,1009,29.59,6.71,220,74,1009,0.006,0.009,29.44,5.14,200,75,1008,30.14,5.14,200,73,1009,0.005,0.01,29.32,6.71,210,74,1008,32.18,6.17,180,65,1009,0.005,0.01,29.28,6.71,210,77,1008,32.86,7.2,190,60,1009
1214514,6518645,35.700278,139.682778,0.005,2024-07-19 20:00:00,2024-07-20 05:00:00,0.005,0.006,29.64,5.66,200,73,1008,29.37,6.69,220,74,1009,0.004,0.008,29.36,5.14,200,74,1008,30.01,5.14,200,72,1009,0.005,0.008,29.29,6.69,210,74,1008,32.03,6.17,180,64,1009,0.005,0.006,29.12,6.69,210,76,1008,32.71,7.2,190,60,1009
1214515,6515352,35.716667,139.647222,0.008,2024-07-19 20:00:00,2024-07-20 05:00:00,,0.012,29.92,0.45,247,69,1008,29.49,2.24,266,74,1009,0.005,0.01,29.47,0.45,200,70,1008,30.46,1.61,274,70,1009,0.005,0.008,29.41,3.26,241,72,1008,32.46,0.94,279,65,1009,0.006,0.006,29.28,0.89,10,75,1008,33.02,3.6,180,60,1009
1214712,6587151,35.763889,139.738889,0.017,2024-07-19 20:00:00,2024-07-20 05:00:00,,0.024,29.83,0.45,247,74,1008,29.37,2.09,283,76,1009,0.009,0.023,29.53,0.45,200,76,1008,30.39,1.59,295,74,1009,0.008,0.024,29.52,2.58,230,75,1008,32.28,1.06,308,68,1009,0.009,0.013,29.14,0.89,10,79,1008,32.75,0.11,9,66,1009
1214720,6516136,35.669444,139.756389,0.009,2024-07-19 20:00:00,2024-07-20 05:00:00,0.008,0.01,29.64,5.66,200,73,1008,29.37,6.69,220,74,1009,0.007,0.011,29.36,5.14,200,74,1008,30.01,5.14,200,72,1009,0.009,0.011,29.29,6.69,210,74,1008,32.03,6.17,180,64,1009,0.008,0.01,29.12,6.69,210,76,1008,32.71,7.2,190,60,1009
1214721,6515676,35.672222,139.761111,0.009,2024-07-19 20:00:00,2024-07-20 05:00:00,0.006,0.009,29.64,5.66,200,73,1008,29.37,6.69,220,74,1009,0.006,0.011,29.36,5.14,200,74,1008,30.01,5.14,200,72,1009,0.007,0.013,29.29,6.69,210,74,1008,32.03,6.17,180,64,1009,0.007,0.016,29.12,6.69,210,76,1008,32.71,7.2,190,60,1009
1214722,6515455,35.688889,139.772222,0.007,2024-07-19 20:00:00,2024-07-20 05:00:00,0.008,0.008,29.64,5.66,200,73,1008,29.37,6.69,220,74,1009,0.006,0.009,29.36,5.14,200,74,1008,30.01,5.14,200,72,1009,0.008,0.01,29.29,6.69,210,74,1008,32.03,6.17,180,64,1009,0.006,0.011,29.12,6.69,210,76,1008,32.71,7.2,190,60,1009
1214767,6520102,35.725,139.797222,0.009,2024-07-19 20:00:00,2024-07-20 05:00:00,0.008,0.009,29.72,5.66,200,74,1009,29.72,6.69,220,74,1009,0.007,0.011,29.48,5.14,200,75,1008,30.47,5.14,200,70,1009,0.007,0.016,29.32,6.69,210,75,1008,32.46,6.17,180,62,1009,0.008,0.013,29.27,6.69,210,77,1008,32.82,7.2,190,59,1009
