station_id,sensor_id,latitude,longitude,measurement_value,measurement_datetime_utc,measurement_datetime_tokyo,NO2_lag_1,past_temp_1,past_wind_1,past_wind_dir_1,past_humidity_1,past_pressure_1,future_temp_1,future_wind_1,future_wind_dir_1,future_humidity_1,future_pressure_1,NO2_lag_2,past_temp_2,past_wind_2,past_wind_dir_2,past_humidity_2,past_pressure_2,future_temp_2,future_wind_2,future_wind_dir_2,future_humidity_2,future_pressure_2,NO2_lag_3,past_temp_3,past_wind_3,past_wind_dir_3,past_humidity_3,past_pressure_3,future_temp_3,future_wind_3,future_wind_dir_3,future_humidity_3,future_pressure_3,NO2_lag_4,past_temp_4,past_wind_4,past_wind_dir_4,past_humidity_4,past_pressure_4,future_temp_4,future_wind_4,future_wind_dir_4,future_humidity_4,future_pressure_4
1215490,6587181,35.686111,139.830556,0.007,2024-10-19 05:00:00,2024-10-19 14:00:00,0.011,24.88,4.12,200,81,1011,29.27,7.72,200,63,1008,0.012,27.5,6.69,180,67,1010,28.24,7.2,210,68,1008,0.013,28.41,8.23,200,64,1009,27.11,7.72,200,73,1008,0.008,29.74,7.72,210,62,1007,27.04,7.72,190,72,1010
1215491,6520578,35.647222,139.813889,0.01,2024-10-19 05:00:00,2024-10-19 14:00:00,0.014,24.88,4.12,200,81,1011,29.27,7.72,200,63,1008,0.013,27.5,6.69,180,67,1010,28.24,7.2,210,68,1008,0.013,28.41,8.23,200,64,1009,27.11,7.72,200,73,1008,0.01,29.74,7.72,210,62,1007,27.04,7.72,190,72,1010
1215540,6515603,35.661111,139.702778,0.006,2024-10-19 05:00:00,2024-10-19 14:00:00,0.009,24.79,4.12,200,78,1010,28.83,7.72,200,61,1008,0.009,27.19,6.69,180,70,1010,27.66,7.2,210,68,1008,0.006,28.31,8.23,200,65,1009,26.73,7.72,200,73,1008,0.005,29.27,7.72,210,58,1007,26.68,7.72,190,72,1009
1215541,6519859,35.669444,139.663889,0.006,2024-10-19 05:00:00,2024-10-19 14:00:00,0.011,24.79,4.12,200,78,1010,28.83,7.72,200,61,1008,0.011,27.19,6.69,180,70,1010,27.66,7.2,210,68,1008,0.01,28.31,8.23,200,65,1009,26.73,7.72,200,73,1008,0.007,29.27,7.72,210,58,1007,26.68,7.72,190,72,1009
1215542,6515515,35.630556,139.780556,0.006,2024-10-19 05:00:00,2024-10-19 14:00:00,0.009,24.93,4.12,200,80,1011,28.89,7.72,200,61,1008,0.008,27.54,6.71,180,69,1010,27.76,7.2,210,67,1008,0.009,28.18,8.23,200,65,1009,26.81,7.72,200,73,1008,0.007,29.19,7.72,210,59,1007,27.14,7.72,190,71,1010
1215543,6518967,35.633333,139.741667,0.019,2024-10-19 05:00:00,2024-10-19 14:00:00,0.017,24.93,4.12,200,80,1011,28.89,7.72,200,61,1008,0.025,27.54,6.71,180,69,1010,27.76,7.2,210,67,1008,0.018,28.18,8.23,200,65,1009,26.81,7.72,200,73,1008,0.017,29.19,7.72,210,59,1007,27.14,7.72,190,71,1010
1215544,6519804,35.642222,139.735833,0.005,2024-10-19 05:00:00,2024-10-19 14:00:00,0.009,24.93,4.12,200,80,1011,28.89,7.72,200,61,1008,0.006,27.54,6.71,180,69,1010,27.76,7.2,210,67,1008,0.005,28.18,8.23,200,65,1009,26.81,7.72,200,73,1008,0.005,29.19,7.72,210,59,1007,27.14,7.72,190,71,1010
1215604,6515512,35.620278,139.681667,0.004,2024-10-19 05:00:00,2024-10-19 14:00:00,0.009,24.93,4.12,200,80,1011,28.89,7.72,200,61,1008,0.005,27.54,6.71,180,69,1010,27.76,7.2,210,67,1008,0.004,28.18,8.23,200,65,1009,26.81,7.72,200,73,1008,0.004,29.19,7.72,210,59,1007,27.14,7.72,190,71,1010
1215605,6587166,35.616667,139.686111,0.006,2024-10-19 05:00:00,2024-10-19 14:00:00,0.01,24.93,4.12,200,80,1011,28.89,7.72,200,61,1008,0.007,27.54,6.71,180,69,1010,27.76,7.2,210,67,1008,0.006,28.18,8.23,200,65,1009,26.81,7.72,200,73,1008,0.006,29.19,7.72,210,59,1007,27.14,7.72,190,71,1010
1215606,6518338,35.65,139.691667,0.009,2024-10-19 05:00:00,2024-10-19 14:00:00,0.014,24.79,4.12,200,78,1010,28.83,7.72,200,61,1008,0.013,27.19,6.69,180,70,1010,27.66,7.2,210,68,1008,0.007,28.31,8.23,200,65,1009,26.73,7.72,200,73,1008,0.007,29.27,7.72,210,58,1007,26.68,7.72,190,72,1009
1215737,6519084,35.761111,139.666667,0.008,2024-10-19 05:00:00,2024-10-19 14:00:00,0.009,24.63,4.52,207,80,1010,28.92,0.45,198,60,1008,0.008,27.05,0.45,181,74,1010,27.58,0.45,222,66,1008,0.009,28.5,0.45,192,67,1009,26.7,0.45,225,71,1008,0.009,29.36,3.23,216,58,1007,26.38,0.45,208,75,1009
1215738,6587252,35.733333,139.602778,0.004,2024-10-19 05:00:00,2024-10-19 14:00:00,0.007,24.63,4.52,207,80,1010,28.92,0.45,198,60,1008,0.006,27.05,0.45,181,74,1010,27.58,0.45,222,66,1008,0.006,28.5,0.45,192,67,1009,26.7,0.45,225,71,1008,0.004,29.36,3.23,216,58,1007,26.38,0.45,208,75,1009
1215739,6516899,35.743333,139.653611,0.005,2024-10-19 05:00:00,2024-10-19 14:00:00,0.007,24.63,4.52,207,80,1010,28.92,0.45,198,60,1008,0.006,27.05,0.45,181,74,1010,27.58,0.45,222,66,1008,0.007,28.5,0.45,192,67,1009,26.7,0.45,225,71,1008,0.005,29.36,3.23,216,58,1007,26.38,0.45,208,75,1009
1215784,6516949,35.730556,139.791667,0.004,2024-10-19 05:00:00,2024-10-19 14:00:00,0.007,24.82,1.54,250,83,1010,29.37,0.45,198,67,1008,0.006,27.05,0.45,181,75,1010,28.32,0.45,222,71,1008,0.006,28.46,0.45,192,69,1009,27.19,0.45,225,74,1008,0.003,30.08,4.64,211,65,1007,26.66,0.45,208,77,1010
1215848,6587251,35.738611,139.729444,0.007,2024-10-19 05:00:00,2024-10-19 14:00:00,0.012,24.79,4.12,200,78,1010,28.83,7.72,200,61,1008,0.013,27.19,6.69,180,70,1010,27.66,7.2,210,68,1008,0.011,28.31,8.23,200,65,1009,26.73,7.72,200,73,1008,0.006,29.27,7.72,210,58,1007,26.68,7.72,190,72,1009
1215878,6520231,35.772222,139.805556,0.016,2024-10-19 05:00:00,2024-10-19 14:00:00,0.014,24.82,1.54,250,83,1010,29.37,0.45,198,67,1008,0.015,27.05,0.45,181,75,1010,28.32,0.45,222,71,1008,0.02,28.46,0.45,192,69,1009,27.19,0.45,225,74,1008,0.016,30.08,4.64,211,65,1007,26.66,0.45,208,77,1010
1215880,6517103,35.777778,139.780556,0.005,2024-10-19 05:00:00,2024-10-19 14:00:00,0.011,24.82,1.54,250,83,1010,29.37,0.45,198,67,1008,0.009,27.05,0.45,181,75,1010,28.32,0.45,222,71,1008,0.008,28.46,0.45,192,69,1009,27.19,0.45,225,74,1008,0.005,30.08,4.64,211,65,1007,26.66,0.45,208,77,1010
1298213,6587300,35.681389,139.718611,0.009,2024-10-19 05:00:00,2024-10-19 14:00:00,0.01,24.79,4.12,200,78,1010,28.83,7.72,200,61,1008,0.011,27.19,6.69,180,70,1010,27.66,7.2,210,68,1008,0.009,28.31,8.23,200,65,1009,26.73,7.72,200,73,1008,0.009,29.27,7.72,210,58,1007,26.68,7.72,190,72,1009
1214508,6518570,35.651389,139.593611,0.01,2024-08-05 01:00:00,2024-08-05 10:00:00,0.007,27.26,1.44,154,88,1009,34.12,3.06,150,56,1007,0.009,28.2,1.62,156,86,1009,34.75,4.03,156,57,1006,0.008,30.04,1.71,158,78,1008,35.21,0.45,109,54,1006,0.011,31.15,1.03,0,65,1008,35.04,4.12,130,54,1006
1214509,6587263,35.661111,139.616667,0.019,2024-08-05 01:00:00,2024-08-05 10:00:00,0.008,27.26,1.44,154,88,1009,34.12,3.06,150,56,1007,0.014,28.2,1.62,156,86,1009,34.75,4.03,156,57,1006,0.018,30.04,1.71,158,78,1008,35.21,0.45,109,54,1006,0.017,31.15,1.03,0,65,1008,35.04,4.12,130,54,1006
1214510,6516563,35.675,139.786111,0.038,2024-08-05 01:00:00,2024-08-05 10:00:00,0.022,27.79,2.57,170,82,1009,33.89,4.12,150,59,1007,0.022,28.58,1.54,170,80,1009,34.67,0.89,337,55,1006,0.024,30.38,2.57,140,72,1008,35.57,0.89,139,52,1006,0.03,31.29,3.6,150,68,1008,35.22,3.09,100,54,1006
1214511,6516111,35.652778,139.783333,0.028,2024-08-05 01:00:00,2024-08-05 10:00:00,0.024,27.61,2.57,170,83,1009,33.87,4.12,150,59,1007,0.024,28.48,1.54,170,81,1009,34.86,3.54,162,56,1007,0.027,30.18,2.57,140,73,1008,35.67,3.89,177,53,1006,0.027,30.98,3.6,150,70,1008,35.01,3.09,100,55,1006
1214514,6518645,35.700278,139.682778,0.011,2024-08-05 01:00:00,2024-08-05 10:00:00,0.008,27.79,2.57,170,82,1009,33.89,4.12,150,59,1007,0.01,28.58,1.54,170,80,1009,34.67,0.89,337,55,1006,0.01,30.38,2.57,140,72,1008,35.57,0.89,139,52,1006,0.01,31.29,3.6,150,68,1008,35.22,3.09,100,54,1006
1214515,6515352,35.716667,139.647222,0.012,2024-08-05 01:00:00,2024-08-05 10:00:00,0.013,27.72,1.59,148,75,1009,33.96,4.12,150,56,1007,0.01,28.51,1.87,154,72,1009,34.81,4.16,154,51,1006,0.01,30.63,1.87,154,61,1008,35.6,4.5,159,48,1006,0.013,31.88,3.6,150,59,1008,35.44,4.53,166,51,1006
1214712,6587151,35.763889,139.738889,0.017,2024-08-05 01:00:00,2024-08-05 10:00:00,0.016,28.42,1.65,141,71,1009,34.16,3.13,146,54,1007,0.015,29.19,1.9,149,68,1009,35.12,4.04,154,50,1006,0.016,30.91,1.82,150,62,1008,36.03,4.05,160,47,1006,0.016,31.85,2.03,168,56,1008,35.76,4,169,59,1006
1214720,6516136,35.669444,139.756389,0.027,2024-08-05 01:00:00,2024-08-05 10:00:00,0.021,27.79,2.57,170,82,1009,33.89,4.12,150,59,1007,0.017,28.58,1.54,170,80,1009,34.67,0.89,337,55,1006,0.021,30.38,2.57,140,72,1008,35.57,0.89,139,52,1006,0.022,31.29,3.6,150,68,1008,35.22,3.09,100,54,1006
1214721,6515676,35.672222,139.761111,0.032,2024-08-05 01:00:00,2024-08-05 10:00:00,0.021,27.79,2.57,170,82,1009,33.89,4.12,150,59,1007,0.017,28.58,1.54,170,80,1009,34.67,0.89,337,55,1006,0.023,30.38,2.57,140,72,1008,35.57,0.89,139,52,1006,0.026,31.29,3.6,150,68,1008,35.22,3.09,100,54,1006
1214722,6515455,35.688889,139.772222,0.026,2024-08-05 01:00:00,2024-08-05 10:00:00,0.02,27.79,2.57,170,82,1009,33.89,4.12,150,59,1007,0.019,28.58,1.54,170,80,1009,34.67,0.89,337,55,1006,0.018,30.38,2.57,140,72,1008,35.57,0.89,139,52,1006,0.02,31.29,3.6,150,68,1008,35.22,3.09,100,54,1006
1214767,6520102,35.725,139.797222,0.021,2024-08-05 01:00:00,2024-08-05 10:00:00,0.017,28.11,2.57,170,76,1009,33.94,4.12,150,59,1007,0.018,29.03,1.54,170,74,1009,35.21,0.89,337,48,1006,0.017,30.23,2.57,140,73,1008,36.14,0.89,139,45,1006,0.019,31.19,3.6,150,70,1008,35.32,3.09,100,50,1006
1214831,6519787,35.613889,139.744444,0.035,2024-08-05 01:00:00,2024-08-05 10:00:00,0.023,27.61,2.57,170,83,1009,33.87,4.12,150,59,1007,0.033,28.48,1.54,170,81,1009,34.86,3.54,162,56,1007,0.028,30.18,2.57,140,73,1008,35.67,3.89,177,53,1006,0.031,30.98,3.6,150,70,1008,35.01,3.09,100,55,1006
1214832,6519019,35.616667,139.722222,0.04,2024-08-05 01:00:00,2024-08-05 10:00:00,0.01,27.61,2.57,170,83,1009,33.87,4.12,150,59,1007,0.019,28.48,1.54,170,81,1009,34.86,3.54,162,56,1007,0.027,30.18,2.57,140,73,1008,35.67,3.89,177,53,1006,0.037,30.98,3.6,150,70,1008,35.01,3.09,100,55,1006
1214833,6518521,35.608333,139.725,0.032,2024-08-05 01:00:00,2024-08-05 10:00:00,0.008,27.61,2.57,170,83,1009,33.87,4.12,150,59,1007,0.015,28.48,1.54,170,81,1009,34.86,3.54,162,56,1007,0.022,30.18,2.57,140,73,1008,35.67,3.89,177,53,1006,0.03,30.98,3.6,150,70,1008,35.01,3.09,100,55,1006
1214884,6517597,35.716667,139.816667,0.016,2024-08-05 01:00:00,2024-08-05 10:00:00,0.02,28.11,2.57,170,76,1009,33.94,4.12,150,59,1007,0.018,29.03,1.54,170,74,1009,35.21,0.89,337,48,1006,0.016,30.23,2.57,140,73,1008,36.14,0.89,139,45,1006,0.015,31.19,3.6,150,70,1008,35.32,3.09,100,50,1006
1214929,6587241,35.591667,139.713889,0.044,2024-08-05 01:00:00,2024-08-05 10:00:00,0.033,27.61,2.57,170,83,1009,33.87,4.12,150,59,1007,0.024,28.48,1.54,170,81,1009,34.86,3.54,162,56,1007,0.034,30.18,2.57,140,73,1008,35.67,3.89,177,53,1006,0.041,30.98,3.6,150,70,1008,35.01,3.09,100,55,1006
1214930,6519173,35.573056,139.686389,0.033,2024-08-05 01:00:00,2024-08-05 10:00:00,0.011,27.61,2.57,170,83,1009,33.87,4.12,150,59,1007,0.009,28.48,1.54,170,81,1009,34.86,3.54,162,56,1007,0.01,30.18,2.57,140,73,1008,35.67,3.89,177,53,1006,0.02,30.98,3.6,150,70,1008,35.01,3.09,100,55,1006
1214931,6519744,35.597222,139.697222,0.035,2024-08-05 01:00:00,2024-08-05 10:00:00,0.006,27.61,2.57,170,83,1009,33.87,4.12,150,59,1007,0.007,28.48,1.54,170,81,1009,34.86,3.54,162,56,1007,0.012,30.18,2.57,140,73,1008,35.67,3.89,177,53,1006,0.025,30.98,3.6,150,70,1008,35.01,3.09,100,55,1006
1215290,6587168,35.719444,139.734722,0.026,2024-08-05 01:00:00,2024-08-05 10:00:00,0.024,27.79,2.57,170,82,1009,33.89,4.12,150,59,1007,0.022,28.58,1.54,170,80,1009,34.67,0.89,337,55,1006,0.02,30.38,2.57,140,72,1008,35.57,0.89,139,52,1006,0.022,31.29,3.6,150,68,1008,35.22,3.09,100,54,1006
1215291,6520815,35.730556,139.758333,0.021,2024-08-05 01:00:00,2024-08-05 10:00:00,0.02,27.79,2.57,170,82,1009,33.89,4.12,150,59,1007,0.016,28.58,1.54,170,80,1009,34.67,0.89,337,55,1006,0.014,30.38,2.57,140,72,1008,35.57,0.89,139,52,1006,0.02,31.29,3.6,150,68,1008,35.22,3.09,100,54,1006
1215294,6518335,35.713889,139.705556,0.02,2024-08-05 01:00:00,2024-08-05 10:00:00,0.016,27.79,2.57,170,82,1009,33.89,4.12,150,59,1007,0.018,28.58,1.54,170,80,1009,34.67,0.89,337,55,1006,0.019,30.38,2.57,140,72,1008,35.57,0.89,139,52,1006,0.021,31.29,3.6,150,68,1008,35.22,3.09,100,54,1006
1215295,6520345,35.677777999999996,139.716667,0.015,2024-08-05 01:00:00,2024-08-05 10:00:00,0.009,27.79,2.57,170,82,1009,33.89,4.12,150,59,1007,0.012,28.58,1.54,170,80,1009,34.67,0.89,337,55,1006,0.015,30.38,2.57,140,72,1008,35.57,0.89,139,52,1006,0.016,31.29,3.6,150,68,1008,35.22,3.09,100,54,1006
1215373,6518084,35.686111,139.605556,0.009,2024-08-05 01:00:00,2024-08-05 10:00:00,0.011,27.11,1.45,156,86,1009,33.86,2.97,150,57,1007,0.011,28.07,1.69,159,83,1009,34.61,4.09,154,56,1006,0.011,29.97,1.74,159,74,1008,35.19,4.76,158,54,1006,0.012,31.26,1.03,0,65,1008,34.97,4.12,130,53,1006
1215412,6587276,35.758333,139.708333,0.032,2024-08-05 01:00:00,2024-08-05 10:00:00,0.023,28.42,1.65,141,71,1009,34.16,3.13,146,54,1007,0.028,29.19,1.9,149,68,1009,35.12,4.04,154,50,1006,0.026,30.91,1.82,150,62,1008,36.03,4.05,160,47,1006,0.031,31.85,2.03,168,56,1008,35.76,4,169,59,1006
1215413,6587196,35.753611,139.7075,,2024-08-05 01:00:00,2024-08-05 10:00:00,,27.72,1.59,148,75,1009,33.96,4.12,150,56,1007,,28.51,1.87,154,72,1009,34.81,4.16,154,51,1006,,30.63,1.87,154,61,1008,35.6,4.5,159,48,1006,,31.88,3.6,150,59,1008,35.44,4.53,166,51,1006
1215489,6587322,35.694444,139.838889,0.019,2024-08-05 01:00:00,2024-08-05 10:00:00,0.014,28.11,2.57,170,76,1009,33.94,4.12,150,59,1007,0.017,29.03,1.54,170,74,1009,35.21,0.89,337,48,1006,0.021,30.23,2.57,140,73,1008,36.14,0.89,139,45,1006,0.019,31.19,3.6,150,70,1008,35.32,3.09,100,50,1006
1215490,6587181,35.686111,139.830556,0.017,2024-08-05 01:00:00,2024-08-05 10:00:00,0.015,28.11,2.57,170,76,1009,33.94,4.12,150,59,1007,0.014,29.03,1.54,170,74,1009,35.21,0.89,337,48,1006,0.015,30.23,2.57,140,73,1008,36.14,0.89,139,45,1006,0.016,31.19,3.6,150,70,1008,35.32,3.09,100,50,1006
1215491,6520578,35.647222,139.813889,0.029,2024-08-05 01:00:00,2024-08-05 10:00:00,0.019,28.11,2.57,170,76,1009,33.94,4.12,150,59,1007,0.024,29.03,1.54,170,74,1009,35.21,0.89,337,48,1006,0.024,30.23,2.57,140,73,1008,36.14,0.89,139,45,1006,0.028,31.19,3.6,150,70,1008,35.32,3.09,100,50,1006
1215540,6515603,35.661111,139.702778,0.037,2024-08-05 01:00:00,2024-08-05 10:00:00,0.007,27.79,2.57,170,82,1009,33.89,4.12,150,59,1007,0.012,28.58,1.54,170,80,1009,34.67,0.89,337,55,1006,0.015,30.38,2.57,140,72,1008,35.57,0.89,139,52,1006,0.018,31.29,3.6,150,68,1008,35.22,3.09,100,54,1006
1215541,6519859,35.669444,139.663889,0.033,2024-08-05 01:00:00,2024-08-05 10:00:00,0.022,27.79,2.57,170,82,1009,33.89,4.12,150,59,1007,0.024,28.58,1.54,170,80,1009,34.67,0.89,337,55,1006,0.03,30.38,2.57,140,72,1008,35.57,0.89,139,52,1006,0.032,31.29,3.6,150,68,1008,35.22,3.09,100,54,1006
1215542,6515515,35.630556,139.780556,0.03,2024-08-05 01:00:00,2024-08-05 10:00:00,0.025,27.61,2.57,170,83,1009,33.87,4.12,150,59,1007,0.021,28.48,1.54,170,81,1009,34.86,3.54,162,56,1007,0.023,30.18,2.57,140,73,1008,35.67,3.89,177,53,1006,0.025,30.98,3.6,150,70,1008,35.01,3.09,100,55,1006
1215543,6518967,35.633333,139.741667,0.042,2024-08-05 01:00:00,2024-08-05 10:00:00,0.021,27.61,2.57,170,83,1009,33.87,4.12,150,59,1007,0.027,28.48,1.54,170,81,1009,34.86,3.54,162,56,1007,0.028,30.18,2.57,140,73,1008,35.67,3.89,177,53,1006,0.034,30.98,3.6,150,70,1008,35.01,3.09,100,55,1006
1215544,6519804,35.642222,139.735833,0.032,2024-08-05 01:00:00,2024-08-05 10:00:00,0.015,27.61,2.57,170,83,1009,33.87,4.12,150,59,1007,0.026,28.48,1.54,170,81,1009,34.86,3.54,162,56,1007,0.026,30.18,2.57,140,73,1008,35.67,3.89,177,53,1006,0.03,30.98,3.6,150,70,1008,35.01,3.09,100,55,1006
1215604,6515512,35.620278,139.681667,0.038,2024-08-05 01:00:00,2024-08-05 10:00:00,0.006,27.61,2.57,170,83,1009,33.87,4.12,150,59,1007,0.011,28.48,1.54,170,81,1009,34.86,3.54,162,56,1007,0.016,30.18,2.57,140,73,1008,35.67,3.89,177,53,1006,0.027,30.98,3.6,150,70,1008,35.01,3.09,100,55,1006
1215605,6587166,35.616667,139.686111,0.03,2024-08-05 01:00:00,2024-08-05 10:00:00,0.009,27.61,2.57,170,83,1009,33.87,4.12,150,59,1007,0.008,28.48,1.54,170,81,1009,34.86,3.54,162,56,1007,0.014,30.18,2.57,140,73,1008,35.67,3.89,177,53,1006,0.02,30.98,3.6,150,70,1008,35.01,3.09,100,55,1006
1215606,6518338,35.65,139.691667,0.044,2024-08-05 01:00:00,2024-08-05 10:00:00,0.017,27.79,2.57,170,82,1009,33.89,4.12,150,59,1007,0.025,28.58,1.54,170,80,1009,34.67,0.89,337,55,1006,0.032,30.38,2.57,140,72,1008,35.57,0.89,139,52,1006,0.033,31.29,3.6,150,68,1008,35.22,3.09,100,54,1006
1215737,6519084,35.761111,139.666667,0.013,2024-08-05 01:00:00,2024-08-05 10:00:00,0.016,27.72,1.59,148,75,1009,33.96,4.12,150,56,1007,0.015,28.51,1.87,154,72,1009,34.81,4.16,154,51,1006,0.014,30.63,1.87,154,61,1008,35.6,4.5,159,48,1006,0.013,31.88,3.6,150,59,1008,35.44,4.53,166,51,1006
1215738,6587252,35.733333,139.602778,0.01,2024-08-05 01:00:00,2024-08-05 10:00:00,0.013,27.72,1.59,148,75,1009,33.96,4.12,150,56,1007,0.013,28.51,1.87,154,72,1009,34.81,4.16,154,51,1006,0.011,30.63,1.87,154,61,1008,35.6,4.5,159,48,1006,0.009,31.88,3.6,150,59,1008,35.44,4.53,166,51,1006
1215739,6516899,35.743333,139.653611,0.011,2024-08-05 01:00:00,2024-08-05 10:00:00,0.014,27.72,1.59,148,75,1009,33.96,4.12,150,56,1007,0.012,28.51,1.87,154,72,1009,34.81,4.16,154,51,1006,0.012,30.63,1.87,154,61,1008,35.6,4.5,159,48,1006,0.012,31.88,3.6,150,59,1008,35.44,4.53,166,51,1006
1215784,6516949,35.730556,139.791667,0.011,2024-08-05 01:00:00,2024-08-05 10:00:00,0.015,28.39,1.62,135,70,1009,34.28,2.77,147,54,1007,0.013,29.3,1.79,146,67,1009,35.42,3.59,157,49,1006,0.011,31.34,1.65,147,62,1008,36.24,3.49,163,47,1006,0.013,32.17,1.82,170,56,1008,35.87,3.65,176,60,1006
1215848,6587251,35.738611,139.729444,0.017,2024-08-05 01:00:00,2024-08-05 10:00:00,0.018,27.79,2.57,170,82,1009,33.89,4.12,150,59,1007,0.019,28.58,1.54,170,80,1009,34.67,0.89,337,55,1006,0.017,30.38,2.57,140,72,1008,35.57,0.89,139,52,1006,0.02,31.29,3.6,150,68,1008,35.22,3.09,100,54,1006
1215878,6520231,35.772222,139.805556,0.021,2024-08-05 01:00:00,2024-08-05 10:00:00,0.015,28.39,1.62,135,70,1009,34.28,2.77,147,54,1007,0.018,29.3,1.79,146,67,1009,35.42,3.59,157,49,1006,0.018,31.34,1.65,147,62,1008,36.24,3.49,163,47,1006,0.024,32.17,1.82,170,56,1008,35.87,3.65,176,60,1006
1215880,6517103,35.777778,139.780556,0.013,2024-08-05 01:00:00,2024-08-05 10:00:00,0.014,28.39,1.62,135,70,1009,34.28,2.77,147,54,1007,0.013,29.3,1.79,146,67,1009,35.42,3.59,157,49,1006,0.012,31.34,1.65,147,62,1008,36.24,3.49,163,47,1006,0.012,32.17,1.82,170,56,1008,35.87,3.65,176,60,1006
1298213,6587300,35.681389,139.718611,0.017,2024-08-05 01:00:00,2024-08-05 10:00:00,0.009,27.79,2.57,170,82,1009,33.89,4.12,150,59,1007,0.012,28.58,1.54,170,80,1009,34.67,0.89,337,55,1006,0.016,30.38,2.57,140,72,1008,35.57,0.89,139,52,1006,0.018,31.29,3.6,150,68,1008,35.22,3.09,100,54,1006
1214508,6518570,35.651389,139.593611,0.004,2024-08-22 23:00:00,2024-08-23 08:00:00,0.002,28.03,4.64,184,89,1012,30.16,3.09,190,76,1012,0.003,27.65,4.56,188,88,1012,30.94,3.11,198,77,1012,0.004,27.63,4.36,192,89,1012,31.48,4.14,177,73,1011,0.004,28.04,3.95,194,88,1013,32.02,5.79,175,75,1011
1214509,6587263,35.661111,139.616667,0.012,2024-08-22 23:00:00,2024-08-23 08:00:00,0.01,28.03,4.64,184,89,1012,30.16,3.09,190,76,1012,0.011,27.65,4.56,188,88,1012,30.94,3.11,198,77,1012,0.014,27.63,4.36,192,89,1012,31.48,4.14,177,73,1011,0.016,28.04,3.95,194,88,1013,32.02,5.79,175,75,1011
1214510,6516563,35.675,139.786111,0.021,2024-08-22 23:00:00,2024-08-23 08:00:00,0.011,27.81,7.72,180,85,1012,30.08,7.2,180,73,1012,0.012,27.65,7.2,180,85,1012,31.01,7.72,190,70,1012,0.015,27.73,7.2,180,85,1012,31.37,7.72,180,69,1011,0.022,28.32,8.23,180,83,1013,32.08,8.75,180,67,1011
1214511,6516111,35.652778,139.783333,0.018,2024-08-22 23:00:00,2024-08-23 08:00:00,0.011,27.94,7.72,180,84,1012,30.14,7.2,180,74,1012,0.012,27.84,7.2,180,84,1012,31.04,7.72,190,70,1012,0.016,27.88,7.2,180,84,1012,31.3,7.72,180,69,1011,0.019,28.25,8.23,180,83,1013,32.07,8.75,180,68,1011
1214514,6518645,35.700278,139.682778,0.009,2024-08-22 23:00:00,2024-08-23 08:00:00,0.006,27.81,7.72,180,85,1012,30.08,7.2,180,73,1012,0.007,27.65,7.2,180,85,1012,31.01,7.72,190,70,1012,0.008,27.73,7.2,180,85,1012,31.37,7.72,180,69,1011,0.008,28.32,8.23,180,83,1013,32.08,8.75,180,67,1011
1214515,6515352,35.716667,139.647222,0.003,2024-08-22 23:00:00,2024-08-23 08:00:00,0.005,27.89,0.45,278,85,1012,30.11,3.09,190,74,1012,0.003,27.62,0.45,300,86,1012,31.07,0.45,207,70,1012,0.002,27.7,0.45,318,85,1012,31.51,0.45,218,68,1011,0.003,28.35,0.45,203,83,1013,32.19,0.45,178,67,1011
1214712,6587151,35.763889,139.738889,0.022,2024-08-22 23:00:00,2024-08-23 08:00:00,0.01,28.3,0.45,278,85,1012,30.37,0.89,222,74,1012,0.011,27.81,0.45,300,85,1012,31.39,0.45,207,68,1011,0.016,28.06,0.45,318,84,1012,31.86,0.45,218,68,1011,0.021,28.96,0.45,203,83,1012,32.6,0.45,178,68,1011
1214720,6516136,35.669444,139.756389,0.017,2024-08-22 23:00:00,2024-08-23 08:00:00,0.01,27.81,7.72,180,85,1012,30.08,7.2,180,73,1012,0.014,27.65,7.2,180,85,1012,31.01,7.72,190,70,1012,0.02,27.73,7.2,180,85,1012,31.37,7.72,180,69,1011,0.023,28.32,8.23,180,83,1013,32.08,8.75,180,67,1011
1214721,6515676,35.672222,139.761111,0.023,2024-08-22 23:00:00,2024-08-23 08:00:00,0.019,27.81,7.72,180,85,1012,30.08,7.2,180,73,1012,0.019,27.65,7.2,180,85,1012,31.01,7.72,190,70,1012,0.025,27.73,7.2,180,85,1012,31.37,7.72,180,69,1011,0.025,28.32,8.23,180,83,1013,32.08,8.75,180,67,1011
1214722,6515455,35.688889,139.772222,,2024-08-22 23:00:00,2024-08-23 08:00:00,,27.81,7.72,180,85,1012,30.08,7.2,180,73,1012,,27.65,7.2,180,85,1012,31.01,7.72,190,70,1012,,27.73,7.2,180,85,1012,31.37,7.72,180,69,1011,,28.32,8.23,180,83,1013,32.08,8.75,180,67,1011
1214767,6520102,35.725,139.797222,0.02,2024-08-22 23:00:00,2024-08-23 08:00:00,0.01,28.02,7.72,180,83,1012,30.01,7.2,180,74,1012,0.011,27.94,7.2,180,83,1012,31.24,7.72,190,66,1012,0.015,28.01,7.2,180,82,1013,31.51,7.72,180,68,1012,0.019,28.68,8.23,180,81,1013,32.42,8.75,180,68,1011
1214831,6519787,35.613889,139.744444,0.023,2024-08-22 23:00:00,2024-08-23 08:00:00,0.01,27.94,7.72,180,84,1012,30.14,7.2,180,74,1012,0.015,27.84,7.2,180,84,1012,31.04,7.72,190,70,1012,0.023,27.88,7.2,180,84,1012,31.3,7.72,180,69,1011,0.024,28.25,8.23,180,83,1013,32.07,8.75,180,68,1011
